"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1
0.26797385620915,0.26797385620915,0.26797385620915,0.26797385620915,0.26797385620915,0.26797385620915,0.26797385620915,0.26797385620915,0.26797385620915,0.26797385620915,0.26797385620915,0.26797385620915,0.26797385620915,0.26797385620915,0.26797385620915,0.26797385620915,0.26797385620915,0.26797385620915,0.26797385620915,0.26797385620915,0.26797385620915,0.26797385620915,0.26797385620915,0.26797385620915,0.26797385620915,0.26797385620915,0.26797385620915,0.26797385620915,0.26797385620915,0.26797385620915,0.26797385620915,0.26797385620915,0.26797385620915,0.26797385620915,0.26797385620915,0.26797385620915,0.26797385620915,0.26797385620915,0.26797385620915,0.26797385620915
4.55555555555556,4.55555555555556,4.55555555555556,4.55555555555556,4.55555555555556,4.55555555555556,4.55555555555556,4.55555555555556,4.55555555555556,4.55555555555556,4.55555555555556,4.55555555555556,4.55555555555556,4.55555555555556,4.55555555555556,4.55555555555556,4.55555555555556,4.55555555555556,4.55555555555556,4.55555555555556,4.55555555555556,4.55555555555556,4.55555555555556,4.55555555555556,4.55555555555556,4.55555555555556,4.55555555555556,4.55555555555556,4.55555555555556,4.55555555555556,4.55555555555556,4.55555555555556,4.55555555555556,4.55555555555556,4.55555555555556,4.55555555555556,4.55555555555556,4.55555555555556,4.55555555555556,4.55555555555556
1.65288418946726,2.17532207817391,1.33822631613738,1.97699183914,1.3814835257889,1.61690416690889,2.0065253028182,1.7895849739772,2.0065253028182,1.8541597818775,2.47866715185262,1.94701044506767,1.94701044506767,1.94701044506767,1.19912822364084,2.22874858641299,1.75640750404382,1.82215845576297,2.22874858641299,1.94701044506767,1.88561808316413,1.61690416690889,2.28092401870053,1.68809750980634,1.68809750980634,1.68809750980634,1.75640750404382,2.61718803348448,2.33193235252055,1.8541597818775,1.7895849739772,1.14902629992028,2.06432504913755,2.12054993483855,2.30656919209212,1.61690416690889,2.06432504913755,1.94701044506767,1.8541597818775,1.61690416690889
0.248520710059172,0.306451612903226,0.204968944099379,0.268156424581006,0.259259259259259,0.232142857142857,0.266666666666667,0.225433526011561,0.266666666666667,0.325714285714286,0.363636363636364,0.303370786516854,0.202247191011236,0.252808988764045,0.208860759493671,0.303191489361702,0.244186046511628,0.258620689655172,0.319148936170213,0.303370786516854,0.221590909090909,0.285714285714286,0.3,0.176470588235294,0.247058823529412,0.282352941176471,0.313953488372093,0.397058823529412,0.328125,0.24,0.277456647398844,0.133757961783439,0.32967032967033,0.342391304347826,0.31413612565445,0.178571428571429,0.296703296703297,0.219101123595506,0.24,0.25
0.27156862745098,0.380820105820106,0.174338624338624,0.298739495798319,0.267724867724868,0.256862745098039,0.280485527544351,0.25515873015873,0.244973544973545,0.441666666666667,0.379971988795518,0.336640211640212,0.231878306878307,0.262610229276896,0.246560846560847,0.304201680672269,0.237037037037037,0.226190476190476,0.323249299719888,0.308035714285714,0.213865546218487,0.239506172839506,0.31989417989418,0.143697478991597,0.28452380952381,0.306216931216931,0.275910364145658,0.479738562091503,0.298552754435107,0.289726631393298,0.25672268907563,0.102910052910053,0.353819444444444,0.46141975308642,0.303688141923436,0.223809523809524,0.32436974789916,0.207539682539683,0.294179894179894,0.253781512605042
1.94117647058824,1.90849673202614,1.94771241830065,1.96078431372549,1.94117647058824,3.62091503267974,2.02614379084967,1.96732026143791,1.94117647058824,1.94117647058824,2.03267973856209,1.96732026143791,1.90196078431373,1.90849673202614,1.96732026143791,1.96732026143791,1.94117647058824,1.98692810457516,3.70588235294118,3.67320261437908,1.94771241830065,1.9281045751634,1.98039215686275,2.05228758169935,1.92156862745098,1.96078431372549,2.06535947712418,3.66666666666667,1.97385620915033,1.86274509803922,1.96078431372549,1.88888888888889,2.01960784313725,1.9281045751634,1.94117647058824,1.95424836601307,2.03921568627451,2.01960784313725,2,1.95424836601307
8,7.72222222222222,8.05555555555556,8.16666666666667,8,6.22222222222222,8.72222222222222,8.22222222222222,8,8,8.77777777777778,8.22222222222222,7.66666666666667,7.72222222222222,8.22222222222222,8.22222222222222,8,8.38888888888889,6.94444444444444,6.66666666666667,8.05555555555556,7.88888888888889,8.33333333333333,8.94444444444444,7.83333333333333,8.16666666666667,9.05555555555556,6.61111111111111,8.27777777777778,7.33333333333333,8.16666666666667,7.55555555555556,8.66666666666667,7.88888888888889,8,8.11111111111111,8.83333333333333,8.66666666666667,8.5,8.11111111111111
21.1357142857143,34.0047619047619,22.3,24.6797619047619,19.7369047619048,14.3595238095238,34.3901098901099,23.7051587301587,27.3166666666667,25.8696078431373,39.6904761904762,18.3579365079365,20.9529304029304,40.6095238095238,22.0126984126984,35.8181818181818,26.5490842490843,24.6652014652015,19.3015873015873,15.9761904761905,23.4857142857143,29.3357142857143,35.9952380952381,36.8333333333333,27.6666666666667,25.7812271062271,23.5,24.1023809523809,41.6380952380952,33.9619047619048,25.4857142857143,14.1357142857143,31.6833333333333,46.275,31.1833333333333,28.0190476190476,30.0674603174603,28.9107142857143,37.7197802197802,25.1666666666667
0.0308496716266682,0.0313898254122732,0.0305895089091864,0.0306296065540478,0.0306320792465122,0.0202431287958811,0.0298672380014145,0.0304295712332252,0.0308410953406393,0.030783620599738,0.0297846396358499,0.0304906582984663,0.0314447043200322,0.0312904557327949,0.030171344047919,0.0305520606591724,0.0307663460928068,0.0301175288252156,0.0197566117782045,0.0199448648289461,0.0308214929939289,0.0308684880008409,0.0304530556622409,0.0295116430423903,0.0309935482954237,0.0304323819575807,0.0292300714263594,0.0200248452634817,0.030569559292459,0.0319224542085759,0.0305265755719305,0.0313406942033824,0.0299540345431659,0.0309984602509112,0.0310054136461056,0.0306290823254116,0.0296149194705756,0.0299044859583485,0.0299399227852547,0.030624732272858
0.02,0.025,0.0227272727272727,0.0212765957446809,0.0263157894736842,0.00326797385620915,0.0196078431372549,0.0232558139534884,0.0232558139534884,0.025,0.0212765957446809,0.0227272727272727,0.025,0.0227272727272727,0.0238095238095238,0.0232558139534884,0.024390243902439,0.024390243902439,0.00326797385620915,0.00326797385620915,0.0227272727272727,0.025,0.0204081632653061,0.0169491525423729,0.025,0.0232558139534884,0.0196078431372549,0.00326797385620915,0.0227272727272727,0.0263157894736842,0.0212765957446809,0.0263157894736842,0.02,0.0256410256410256,0.0227272727272727,0.0227272727272727,0.0196078431372549,0.0196078431372549,0.0222222222222222,0.0212765957446809
0.562167803296293,0.575729150595313,0.625341388012775,0.560001090400426,0.631189522901372,0.693222377780546,0.473913335954812,0.570966766617567,0.525014013038185,0.578900944936131,0.517131953507416,0.529115136372903,0.579105968207044,0.511221989510777,0.601007684663616,0.528797968437686,0.580210264031067,0.527512034939254,0.588514138310032,0.577918773749157,0.574397978932562,0.487250484374648,0.495202107474342,0.659900002129646,0.501377793700059,0.591048339799445,0.616220945709657,0.477756502134179,0.507580798223452,0.571930887344317,0.504408558354873,0.581543348502058,0.523525288655861,0.507076723097481,0.484058063102396,0.698445910122447,0.556067851923582,0.583568081088308,0.541032466006792,0.667889801534611
2,2,2,2,2,0,3,2,2,2,3,2,2,3,2,2,2,2,0,0,2,2,2,3,3,2,3,0,2,2,2,2,3,2,2,3,2,2,2,2
3.27777777777778,2.83333333333333,3.05555555555556,3.16666666666667,2.88888888888889,2.66666666666667,3.55555555555556,3.05555555555556,3.16666666666667,3,3.38888888888889,3.11111111111111,2.94444444444444,3.11111111111111,3.05555555555556,3.11111111111111,3,3,3.05555555555556,2.94444444444444,3,2.88888888888889,3.22222222222222,3.77777777777778,3,3.05555555555556,3.55555555555556,2.77777777777778,2.94444444444444,2.77777777777778,3.16666666666667,2.88888888888889,3.5,2.83333333333333,3.05555555555556,3.22222222222222,3.33333333333333,3.27777777777778,3.16666666666667,3.16666666666667
4,3,4,4,3,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,3,4,5,4,4,3,4,3,5,3,4,4,4,4,4,4
