"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
1,2,1,1,1,1,1,2,1,2,2,1,1,3,2,3,1,1,1,2,3,1,3,1,2,2,2,3,1,2,3,1,2,1,1,2,1,1,1,3
0.171428571428571,0.171428571428571,0.171428571428571,0.171428571428571,0.171428571428571,0.171428571428571,0.171428571428571,0.171428571428571,0.171428571428571,0.171428571428571,0.171428571428571,0.171428571428571,0.171428571428571,0.171428571428571,0.171428571428571,0.171428571428571,0.171428571428571,0.171428571428571,0.171428571428571,0.171428571428571,0.171428571428571,0.171428571428571,0.171428571428571,0.171428571428571,0.171428571428571,0.171428571428571,0.171428571428571,0.171428571428571,0.171428571428571,0.171428571428571,0.171428571428571,0.171428571428571,0.171428571428571,0.171428571428571,0.171428571428571,0.171428571428571,0.171428571428571,0.171428571428571,0.171428571428571,0.171428571428571
3.42857142857143,3.42857142857143,3.42857142857143,3.42857142857143,3.42857142857143,3.42857142857143,3.42857142857143,3.42857142857143,3.42857142857143,3.42857142857143,3.42857142857143,3.42857142857143,3.42857142857143,3.42857142857143,3.42857142857143,3.42857142857143,3.42857142857143,3.42857142857143,3.42857142857143,3.42857142857143,3.42857142857143,3.42857142857143,3.42857142857143,3.42857142857143,3.42857142857143,3.42857142857143,3.42857142857143,3.42857142857143,3.42857142857143,3.42857142857143,3.42857142857143,3.42857142857143,3.42857142857143,3.42857142857143,3.42857142857143,3.42857142857143,3.42857142857143,3.42857142857143,3.42857142857143,3.42857142857143
1.5023790657297,1.91236577493503,1.16496474502144,1.91236577493503,1.56752762563945,1.85933936040274,1.96396101212393,1.32557265253281,1.43427433120127,1.63007449435382,1.5023790657297,1.56752762563945,1.36277028773849,1.83225076262581,1.71963451266333,2.11119465164699,1.6604646509766,1.36277028773849,1.7768350675127,1.71963451266333,1.91236577493503,1.88603893309307,1.69030850945703,1.07570574840095,1.36277028773849,1.69030850945703,1.53529894715748,1.69030850945703,1.46872150428284,1.69030850945703,1.96396101212393,1.74846871780506,1.74846871780506,1.80475562255471,1.83225076262581,1.36277028773849,1.56752762563945,1.6604646509766,1.88603893309307,1.71963451266333
0.190909090909091,0.169354838709677,0.0891089108910891,0.241935483870968,0.133928571428571,0.245901639344262,0.238095238095238,0.114285714285714,0.0833333333333333,0.131578947368421,0.190909090909091,0.160714285714286,0.19811320754717,0.148760330578512,0.230769230769231,0.25,0.208695652173913,0.141509433962264,0.100840336134454,0.230769230769231,0.120967741935484,0.170731707317073,0.181034482758621,0.181818181818182,0.254716981132075,0.155172413793103,0.108108108108108,0.129310344827586,0.192660550458716,0.206896551724138,0.19047619047619,0.152542372881356,0.177966101694915,0.2,0.12396694214876,0.113207547169811,0.160714285714286,0.156521739130435,0.219512195121951,0.179487179487179
0.141666666666667,0.174867724867725,0.126666666666667,0.207142857142857,0.113784461152882,0.341228070175439,0.218207282913165,0.0783333333333333,0.056140350877193,0.183333333333333,0.156140350877193,0.117293233082707,0.236507936507937,0.110275689223058,0.251851851851852,0.276190476190476,0.148621553884712,0.136054421768707,0.113452380952381,0.216666666666667,0.112433862433862,0.230654761904762,0.163157894736842,0.207936507936508,0.192982456140351,0.207843137254902,0.0741854636591479,0.175438596491228,0.150877192982456,0.22406015037594,0.213725490196078,0.19859943977591,0.120238095238095,0.214814814814815,0.0812169312169312,0.111666666666667,0.173809523809524,0.183333333333333,0.157142857142857,0.172222222222222
2.47142857142857,4.13333333333333,2.42380952380952,2.54285714285714,2.39047619047619,2.44285714285714,2.52857142857143,4.09047619047619,2.48095238095238,4.10952380952381,4.13333333333333,2.46666666666667,2.49047619047619,5.73809523809524,4.11904761904762,5.6952380952381,2.64761904761905,2.40952380952381,2.3,4.15714285714286,5.7047619047619,2.51904761904762,5.65238095238095,2.43333333333333,5.64761904761905,4.14285714285714,4.14285714285714,5.7,2.54285714285714,4.16666666666667,5.77142857142857,2.4,4.13333333333333,2.40952380952381,2.3047619047619,4.05238095238095,2.41904761904762,2.42380952380952,2.43333333333333,5.62857142857143
14.7142857142857,12.2857142857143,14.2380952380952,15.4285714285714,13.9047619047619,14.4285714285714,15.2857142857143,11.8571428571429,14.8095238095238,12.047619047619,12.2857142857143,14.6666666666667,14.9047619047619,10.2380952380952,12.1428571428571,9.80952380952381,16.4761904761905,14.0952380952381,13,12.5238095238095,9.90476190476191,15.1904761904762,9.38095238095238,14.3333333333333,10.2857142857143,12.3809523809524,12.3809523809524,9.85714285714286,15.4285714285714,12.6190476190476,10.5714285714286,14,12.2857142857143,14.0952380952381,13.047619047619,11.4761904761905,14.1904761904762,14.2380952380952,14.3333333333333,9.14285714285714
33.1166666666667,38.5833333333333,59.6666666666667,67.7833333333333,49.4,79.0880952380952,47.8666666666667,44.5630952380952,40.165873015873,38.0047619047619,35.3833333333333,42.5,48.0833333333333,40.5571428571429,42,48.05,51.9,42.8880952380952,56.9833333333333,42.1944444444444,41.4071428571429,60.5444444444444,29.5166666666667,36.4666666666667,25.5059523809524,41.6011904761905,35.6666666666667,26.3309523809524,41.9,31.7083333333333,34.7761904761905,44.6,41.9166666666667,50.75,52.1166666666667,31.9547619047619,69.0666666666667,65.2023809523809,37.8,25.3333333333333
0.0207774629626447,0.0148159505740629,0.0210465858293902,0.0203453343016857,0.0213408276480844,0.021077272888476,0.020517025668305,0.0148950804063378,0.0206346705644978,0.014877836937961,0.0147373172948653,0.0208775039230867,0.0205524191119438,0.0112390851756078,0.0147757594155945,0.0113700405308726,0.0198195194751951,0.0211642459659009,0.0222217951281592,0.0146261070955401,0.0113294783709302,0.020400749271671,0.0114653909335799,0.0208312284629153,0.0111952881802638,0.0146864403767701,0.014682554011906,0.0113279076466836,0.0201574850700726,0.0145840243898612,0.0111594438107557,0.0213387626186306,0.0147215147007463,0.0212750757196097,0.0222839177394811,0.0150728993829114,0.0212474575408473,0.0212331147273981,0.0211858213267892,0.0115406131881187
0.0151515151515152,0.00238095238095238,0.0138888888888889,0.0128205128205128,0.0147058823529412,0.0153846153846154,0.0125,0.00238095238095238,0.0135135135135135,0.00238095238095238,0.00238095238095238,0.0126582278481013,0.0149253731343284,0.00238095238095238,0.00238095238095238,0.00238095238095238,0.0106382978723404,0.0161290322580645,0.0158730158730159,0.00238095238095238,0.00238095238095238,0.0149253731343284,0.00238095238095238,0.0153846153846154,0.0025,0.00238095238095238,0.00238095238095238,0.00238095238095238,0.0142857142857143,0.00238095238095238,0.00238095238095238,0.0161290322580645,0.00238095238095238,0.0138888888888889,0.015625,0.00238095238095238,0.0135135135135135,0.0136986301369863,0.0153846153846154,0.00238095238095238
0.508755912432883,0.407927844198302,0.566611249866938,0.41281661726219,0.491617181970878,0.454342715857814,0.412321965244553,0.585097825979146,0.483064826405779,0.52839706444239,0.567408625125548,0.521980667798436,0.465815124991822,0.5096190533673,0.50477448483461,0.435835384887094,0.426468853404515,0.43978631237042,0.436947205600662,0.471641015390413,0.453334044308949,0.428555761983641,0.516311619244821,0.461605350594753,0.410215892190842,0.496825656515085,0.425200189382134,0.488560983243566,0.449025400034264,0.438773965595095,0.514579687292939,0.523727673465661,0.377286869336888,0.46654630020556,0.471369158648775,0.47906257760903,0.422904222982978,0.536674274562659,0.459093191556767,0.572758580583508
3,0,3,3,3,3,3,0,3,0,0,3,3,0,0,0,4,3,3,0,0,3,0,3,1,0,0,0,3,0,0,3,0,3,3,0,3,3,3,0
4.14285714285714,4,3.9047619047619,4.47619047619048,3.9047619047619,3.95238095238095,4.28571428571429,3.47619047619048,4.23809523809524,3.66666666666667,3.76190476190476,4.47619047619048,4.04761904761905,3.38095238095238,3.61904761904762,3.19047619047619,5.23809523809524,3.80952380952381,3.57142857142857,3.76190476190476,3.23809523809524,4.04761904761905,2.9047619047619,3.9047619047619,3.52380952380952,3.66666666666667,3.66666666666667,3.19047619047619,4.23809523809524,3.95238095238095,3.47619047619048,3.85714285714286,3.76190476190476,4.04761904761905,3.57142857142857,3.52380952380952,4.23809523809524,4,3.95238095238095,3.04761904761905
5,6,5,6,5,5,5,4,5,5,5,6,5,5,5,4,7,5,4,5,4,5,4,5,4,5,5,4,5,5,5,5,5,5,5,5,6,5,5,4
