"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
78,73,84,85,92,79,85,91,60,82,74,88,85,78,68,72,76,75,90,80,81,86,92,88,75,71,76,76,82,79,83,80,77,65,74,90,86,76,76,81
1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,3,1,1,1,1,1,2,2,2,1,1,1,2,1,2
0.13903743315508,0.130124777183601,0.149732620320856,0.151515151515152,0.163992869875223,0.140819964349376,0.151515151515152,0.162210338680927,0.106951871657754,0.146167557932264,0.131907308377897,0.156862745098039,0.151515151515152,0.13903743315508,0.121212121212121,0.128342245989305,0.135472370766488,0.133689839572193,0.160427807486631,0.142602495543672,0.144385026737968,0.153297682709447,0.163992869875223,0.156862745098039,0.133689839572193,0.126559714795009,0.135472370766488,0.135472370766488,0.146167557932264,0.140819964349376,0.14795008912656,0.142602495543672,0.137254901960784,0.115864527629234,0.131907308377897,0.160427807486631,0.153297682709447,0.135472370766488,0.135472370766488,0.144385026737968
4.58823529411765,4.29411764705882,4.94117647058824,5,5.41176470588235,4.64705882352941,5,5.35294117647059,3.52941176470588,4.82352941176471,4.35294117647059,5.17647058823529,5,4.58823529411765,4,4.23529411764706,4.47058823529412,4.41176470588235,5.29411764705882,4.70588235294118,4.76470588235294,5.05882352941176,5.41176470588235,5.17647058823529,4.41176470588235,4.17647058823529,4.47058823529412,4.47058823529412,4.82352941176471,4.64705882352941,4.88235294117647,4.70588235294118,4.52941176470588,3.82352941176471,4.35294117647059,5.29411764705882,5.05882352941176,4.47058823529412,4.47058823529412,4.76470588235294
2.14783396258598,1.83450780724168,1.72224618080818,1.77525072919719,2.04669203999902,1.92089551308563,1.85864075456917,1.82378814793719,1.82964302061569,2.09574732798234,1.72121086590801,1.96130117964849,2.10338831988828,1.7601247727608,1.45643816250884,1.89190978594281,1.9106605888849,2.41356830086886,2.23646652807376,1.74996816879632,1.61543358527957,2.24203879714746,2.43854958206126,1.97669127025356,1.81103765767155,2.5282715168164,1.67395909072867,1.72741344768742,1.89849363308553,1.80709633056738,1.8871929753481,2.12530798858561,2.14949316249552,2.11015708499419,1.82378814793719,2.0820941055888,2.02919862478357,2.29934502027896,1.98837978991648,2.0458209218323
0.185393258426966,0.101351351351351,0.0789473684210526,0.137755102040816,0.170526315789474,0.0859598853868195,0.143576826196474,0.106430155210643,0.0869565217391304,0.132124352331606,0.101010101010101,0.104408352668213,0.138014527845036,0.117824773413897,0.0376569037656904,0.164383561643836,0.166666666666667,0.119318181818182,0.127931769722815,0.129682997118156,0.163793103448276,0.125,0.18452380952381,0.166666666666667,0.145161290322581,0.154078549848943,0.116129032258065,0.124600638977636,0.152815013404826,0.0964912280701754,0.102362204724409,0.161725067385445,0.189655172413793,0.186770428015564,0.158415841584158,0.157205240174672,0.136690647482014,0.170940170940171,0.145896656534954,0.0962566844919786
0.157787698412698,0.0987012987012987,0.0877917833800187,0.120704948646125,0.194516594516595,0.073953823953824,0.136532738095238,0.102525252525253,0.0741496598639456,0.150025601638505,0.111979166666667,0.104131652661064,0.110654160654161,0.0992303992303992,0.0327731092436975,0.17977392977393,0.179365079365079,0.149960433831402,0.108263305322129,0.119394841269841,0.167171717171717,0.175223214285714,0.16957671957672,0.175420875420875,0.177703373015873,0.138112073112073,0.111059907834101,0.107422969187675,0.135292658730159,0.125757575757576,0.158465608465608,0.157696007696008,0.234350198412698,0.261607142857143,0.164122315592904,0.177941176470588,0.127873977873978,0.244393241167435,0.0919394841269841,0.0994791666666667
2.46524064171123,2.47058823529412,2.2620320855615,2.29411764705882,2.2192513368984,2.3458110516934,2.32085561497326,2.19251336898396,4.64527629233512,2.35115864527629,2.4795008912656,2.2602495543672,2.32976827094474,2.40819964349376,2.57040998217469,2.51158645276292,4.21390374331551,4.18360071301248,2.23172905525847,2.38324420677362,2.39393939393939,2.27629233511586,2.25668449197861,2.23529411764706,2.47593582887701,6.03921568627451,2.45454545454545,2.41532976827094,2.38859180035651,2.35294117647059,2.29768270944742,4.19429590017825,4.2156862745098,4.5632798573975,2.47237076648841,2.21033868092692,2.27985739750446,4.31907308377897,2.53297682709447,4.13547237076649
24.1764705882353,24.2647058823529,20.8235294117647,21.3529411764706,20.1176470588235,22.2058823529412,21.7941176470588,19.6764705882353,28.1176470588235,22.2941176470588,24.4117647058824,20.7941176470588,21.9411764705882,23.2352941176471,25.9117647058824,24.9411764705882,21,20.5,20.3235294117647,22.8235294117647,23,21.0588235294118,20.7352941176471,20.3823529411765,24.3529411764706,20.0588235294118,24,23.3529411764706,22.9117647058824,22.3235294117647,21.4117647058824,20.6764705882353,21.0294117647059,26.7647058823529,24.2941176470588,19.9705882352941,21.1176470588235,22.7352941176471,25.2941176470588,19.7058823529412
78.130661005661,73.6142857142857,73.8837301587302,59.4884199134199,52.1322222222222,78.006746031746,64.59329004329,45.984126984127,98.5924963924964,66.3873737373737,89.976862026862,56.219300874564,64.4649933399933,74.8547952047952,80.2584415584416,82.7309523809524,77.0164224664225,112.001495726496,62.2445387945388,62.084126984127,55.7373015873016,64.7333333333333,63.4695431761221,61.626862026862,127.333333333333,128.723629148629,61.8571428571428,74.684632034632,70.0277777777778,84.088344988345,71.640873015873,92.6954365079365,81.5047619047619,95.8948412698412,81.1992063492063,64.0710317460317,66.2725468975469,85.6194444444444,115.70617993118,56.6235930735931
0.0125228923585296,0.0124416431737377,0.0134896778189217,0.0133400130382166,0.0138399934116367,0.0131016857271933,0.0132397404948684,0.0139792415427077,0.00798391111831351,0.0131445490831113,0.0123763348233525,0.0135415639098366,0.013233679667024,0.012765393154252,0.011955418788079,0.0122846140296849,0.00894660602405246,0.00905989712475318,0.013810343557124,0.0128802023546191,0.0128208561730788,0.0135467525551419,0.0136877767240948,0.0137138401092136,0.0124561054532029,0.00673364033661633,0.0125292815947432,0.012722716549344,0.0128604414528269,0.0130362013147003,0.013373105802762,0.00903034865196603,0.00896657642071064,0.00816966859259543,0.0124360469161335,0.0138763018267657,0.0134883869835732,0.0087272722935038,0.012223401180999,0.00918664019520738
0.00917431192660551,0.00943396226415094,0.0113636363636364,0.0101010101010101,0.00961538461538461,0.00925925925925926,0.00892857142857143,0.0099009900990099,0.00089126559714795,0.00847457627118644,0.01,0.010989010989011,0.00980392156862745,0.00833333333333333,0.00909090909090909,0.0087719298245614,0.00089126559714795,0.00089126559714795,0.0106382978723404,0.00900900900900901,0.00854700854700855,0.00925925925925926,0.0101010101010101,0.0104166666666667,0.00854700854700855,0.00089126559714795,0.00884955752212389,0.01,0.00909090909090909,0.0103092783505155,0.00943396226415094,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00943396226415094,0.0104166666666667,0.00970873786407767,0.00089126559714795,0.00740740740740741,0.00089126559714795
0.431589181797363,0.447560688210872,0.571037183934904,0.457382542221093,0.553881143020503,0.467673664633222,0.569599583365803,0.554222179414607,0.423569833871938,0.494583318746588,0.424187017413586,0.563794829725766,0.431693703972323,0.446195330747465,0.565630583348412,0.389135500389738,0.422135198799915,0.426336981977728,0.545485533430765,0.464436625735161,0.504965159569226,0.497717302130218,0.492680215635854,0.523249473613314,0.395594134097905,0.348902051583074,0.496708258039113,0.478698169686805,0.482562491020056,0.53016360853943,0.503580861936719,0.413622067784499,0.450305247405548,0.372236844202924,0.408085069216651,0.529482630008886,0.465760499650551,0.51280819944233,0.395710188981944,0.555916468921131
3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,0,3,3,3,3,3,0,0,0,3,3,3,0,3,0
3.88235294117647,3.79411764705882,3.35294117647059,3.61764705882353,3.67647058823529,3.67647058823529,3.82352941176471,3.47058823529412,4.58823529411765,3.88235294117647,3.82352941176471,3.47058823529412,3.76470588235294,3.94117647058824,4.11764705882353,3.91176470588235,3.52941176470588,3.44117647058824,3.44117647058824,3.94117647058824,3.97058823529412,3.47058823529412,3.44117647058824,3.38235294117647,4.02941176470588,3.58823529411765,4.02941176470588,3.61764705882353,4.05882352941176,3.70588235294118,3.73529411764706,3.70588235294118,3.61764705882353,4.52941176470588,3.85294117647059,3.38235294117647,3.64705882352941,4.05882352941176,4.44117647058824,3.5
5,4,4,4,5,4,5,4,6,5,4,4,5,5,5,5,4,4,4,5,5,4,4,4,5,5,5,4,5,4,5,5,5,6,5,4,5,5,6,4
