"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
4,3,3,4,4,3,4,5,4,2,3,3,2,4,4,4,5,5,3,3,3,3,3,3,3,3,2,3,2,4,3,3,2,4,2,4,3,4,4,4
0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143
1.85714285714286,1.85714285714286,1.85714285714286,1.85714285714286,1.85714285714286,1.85714285714286,1.85714285714286,1.85714285714286,1.85714285714286,1.85714285714286,1.85714285714286,1.85714285714286,1.85714285714286,1.85714285714286,1.85714285714286,1.85714285714286,1.85714285714286,1.85714285714286,1.85714285714286,1.85714285714286,1.85714285714286,1.85714285714286,1.85714285714286,1.85714285714286,1.85714285714286,1.85714285714286,1.85714285714286,1.85714285714286,1.85714285714286,1.85714285714286,1.85714285714286,1.85714285714286,1.85714285714286,1.85714285714286,1.85714285714286,1.85714285714286,1.85714285714286,1.85714285714286,1.85714285714286,1.85714285714286
1.46009182309474,1.23145585242976,1.23145585242976,1.29241234531773,1.56190922897601,0.864437821507566,1.29241234531773,1.61040572322834,1.23145585242976,0.949262293098647,1.23145585242976,1.23145585242976,1.23145585242976,1.16732059119908,0.949262293098647,1.46009182309474,1.40642169281549,1.35062053300541,1.23145585242976,1.02710518202619,1.16732059119908,1.40642169281549,1.09945041215655,1.16732059119908,1.40642169281549,1.16732059119908,0.864437821507566,1.35062053300541,1.02710518202619,1.51185789203691,1.23145585242976,1.02710518202619,0.864437821507566,1.40642169281549,0.949262293098647,1.23145585242976,1.09945041215655,1.29241234531773,1.02710518202619,1.51185789203691
0.12,0,0.142857142857143,0,0.222222222222222,0,0,0.107142857142857,0.142857142857143,0,0,0.142857142857143,0,0.45,0.352941176470588,0.12,0.375,0.260869565217391,0.142857142857143,0,0.15,0.125,0.315789473684211,0.15,0.125,0,0.1875,0.130434782608696,0,0.115384615384615,0.142857142857143,0,0.1875,0.25,0,0,0.157894736842105,0.272727272727273,0.166666666666667,0.115384615384615
0.233333333333333,0,0.179166666666667,0,0.333333333333333,0,0,0.179166666666667,0.240740740740741,0,0,0.0740740740740741,0,0.725925925925926,0.424242424242424,0.0625,0.395833333333333,0.333333333333333,0.1875,0,0.166666666666667,0.158333333333333,0.291666666666667,0.0925925925925926,0.1,0,0.208333333333333,0.214285714285714,0,0.19047619047619,0.214285714285714,0,0.166666666666667,0.244444444444444,0,0,0.104166666666667,0.270833333333333,0.125,0.222222222222222
6.95604395604396,6.89010989010989,7.78021978021978,6.98901098901099,6.92307692307692,9.02197802197802,6.96703296703297,8.04395604395604,8.84615384615385,4.94505494505495,5.96703296703297,5.83516483516483,4.30769230769231,10.3296703296703,8.98901098901099,6.9010989010989,9.21978021978022,9.8021978021978,5.75824175824176,7.74725274725275,5.87912087912088,5.9010989010989,7.95604395604396,6,7.72527472527473,5.83516483516483,6.20879120879121,6.85714285714286,4.74725274725275,6.89010989010989,8.48351648351648,5.93406593406593,8.62637362637363,7,4.52747252747253,8.06593406593407,6.92307692307692,8.05494505494505,8.97802197802198,7.97802197802198
5.28571428571429,5.78571428571429,4.14285714285714,5.5,5.07142857142857,2.92857142857143,5.35714285714286,3.07142857142857,2.71428571428571,13.5714285714286,9.07142857142857,8.21428571428571,9.42857142857143,1.21428571428571,3.64285714285714,4.92857142857143,3.28571428571429,1.5,7.71428571428571,3.92857142857143,8.5,8.64285714285714,5.28571428571429,9.28571428571429,3.78571428571429,8.21428571428571,11.5714285714286,5.57142857142857,12.2857142857143,4.85714285714286,3.14285714285714,8.85714285714286,4.07142857142857,5.57142857142857,10.8571428571429,4.14285714285714,6,4.07142857142857,2.64285714285714,3.57142857142857
21.8333333333333,22.8333333333333,20.5,22.5833333333333,26,11,23,16.5,13,37,33,36,37,11,17,18.6666666666667,16.3333333333333,6.66666666666667,25,17,32.5,28,21.5,32,22,22.1666666666667,34,30,45.5,19.5,14,33.5,9,27,38.5,14.5,17,17.5,8.5,15.6666666666667
0.0132216271640738,0.0130771900657448,0.0111267535853941,0.0131316749016714,0.0133265950666922,0.00881914703000685,0.0131952039012959,0.0112878817883923,0.00961552388876293,0.0176665142657662,0.0152002257841016,0.0157180136257045,0.0208545209970986,0.00774081087049997,0.009365670285922,0.0134009465666158,0.00932470030176116,0.00849869422239654,0.0159506212059355,0.0111955727682138,0.0155401835427471,0.0154950121943597,0.0107739904365719,0.0151272491876714,0.0112573178941914,0.01565767320114,0.014002147876885,0.0131692631916336,0.0185974761540203,0.0134400874579896,0.00977175221914148,0.0152809356537968,0.00892636530576734,0.013103366075851,0.0195036315613106,0.0109863049422919,0.0129630082931875,0.0110076479706155,0.00954511335343998,0.011176470211295
0.00549450549450549,0.00549450549450549,0.00549450549450549,0.00549450549450549,0.00549450549450549,0.00549450549450549,0.00549450549450549,0.00549450549450549,0.00549450549450549,0.00549450549450549,0.00549450549450549,0.00549450549450549,0.00549450549450549,0.00549450549450549,0.00549450549450549,0.00549450549450549,0.00549450549450549,0.00549450549450549,0.00549450549450549,0.00549450549450549,0.00549450549450549,0.00549450549450549,0.00549450549450549,0.00549450549450549,0.00549450549450549,0.00549450549450549,0.00591715976331361,0.00549450549450549,0.00549450549450549,0.00549450549450549,0.00549450549450549,0.00549450549450549,0.00840336134453781,0.00549450549450549,0.00549450549450549,0.00549450549450549,0.00549450549450549,0.00549450549450549,0.00549450549450549,0.00549450549450549
0.389583798347598,0.443367102221904,0.342194696876645,0.468462597528834,0.42039406638829,0.378982386606139,0.488307386050855,0.430141098109513,0.431673229693331,0.497133057211809,0.5025206290554,0.413215771615502,0.465457049618771,0.286149842615051,0.38045797580605,0.427941169198581,0.386396164340005,0.434565240470154,0.418993945387582,0.43705878116247,0.385096477656874,0.376776372410767,0.334575425824089,0.379424821721413,0.366545549311601,0.452856657209398,0.356938873569183,0.466449672121807,0.406155177612118,0.434856506876376,0.390834877246966,0.492992044028518,0.29104270668191,0.35622840285193,0.414612003167463,0.449983816067671,0.378947731074579,0.378675062204042,0.436586507956438,0.431056479941626
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
2.92857142857143,3.28571428571429,2.92857142857143,3.14285714285714,2.78571428571429,2.92857142857143,3.14285714285714,2,2.42857142857143,6,4.64285714285714,4,3.85714285714286,1.85714285714286,2.85714285714286,2.64285714285714,2.78571428571429,1.78571428571429,3.64285714285714,2.85714285714286,4.14285714285714,4.57142857142857,3.64285714285714,4.64285714285714,2.64285714285714,4.07142857142857,5.57142857142857,3.28571428571429,5.21428571428571,2.57142857142857,2.78571428571429,4.14285714285714,4,3.14285714285714,4.64285714285714,3,3.42857142857143,2.85714285714286,2.42857142857143,2.42857142857143
4,5,4,5,4,5,5,3,4,8,7,6,5,3,5,4,5,3,5,4,6,7,6,7,4,6,8,5,7,4,4,6,6,5,6,5,5,5,4,4
